201,281,413,258,45,199.47,286.53,397.53,247.73,45
303,103,220,211,45,306.39,102.83,207.53,198.19,45
139,178,285,350,45,141.21,174.26,282.41,325.1,45
281,92,54,58,49,278.01,94.39,54.61,61.11,49
317,206,148,287,23,320.46,203.71,139.73,290.18,23
75,374,90,56,23,77.37,375.07,85.82,53.89,23
211,249,109,183,75,208.49,246.33,108.16,189.78,75
215,185,167,309,58,216,187.67,165.67,315.03,58
143,197,282,373,22,144.02,205.2,286.8,371.12,22
202,175,389,284,25,197.92,172.44,395.83,279.73,25
284,261,249,309,0,279.25,257.07,268.64,302.37,0
258,375,77,41,58,258.98,374.24,77.35,39.3,58
145,271,115,133,17,134.91,269.6,91.4,131.62,17
261,250,65,60,0,257.94,247.06,71.72,60.77,0
249,269,144,143,17,248.7,265.22,142.39,153.45,17
315,286,15,26,0,316.4,288.8,11.88,22.82,0
213,287,10,21,0,212.45,287.93,7.82,19.48,0
165,246,53,60,0,160.38,243.6,62.14,52.36,0
135,293,16,25,0,136.82,292.03,13.04,27.93,0
259,233,31,37,20,267.58,232.48,54.01,40.61,20
196,245,82,68,20,191.24,246.32,92.25,66.24,20
263,200,23,35,0,266.28,196.24,21.14,33.88,0
188,198,27,54,0,185.41,199.94,31.25,48.79,0
173,199,54,63,0,181.12,190.66,22.24,46.19,0
171,81,153,122,74,163.96,76.92,133.73,99,74
119,304,149,94,2,121.8,303.28,152.85,102.45,2
117,171,33,45,11,116.44,171.71,32.08,48.86,11
100,249,105,35,7,99.61,249.28,107.97,38.66,7
177,239,329,120,6,188.23,239.79,314.23,116.85,6
391,233,18,14,2,389.96,232.87,17.65,13.97,2
409,238,15,12,2,408.74,238.11,14.51,12.5,2
346,223,16,12,2,347.66,224.02,15.83,11.72,2
316,219,15,14,2,313.1,218.75,18.04,13.82,2
330,222,17,14,2,330.71,224.13,15.31,10.88,2
293,218,14,10,2,291.56,216.93,15.16,8.42,2
308,219,17,12,2,305.38,217.75,12.22,11.33,2
